id,name,description,weight,picture,quantity,stylename,type,rules
370,Post-Status,"Made [quantity] status type post(s)",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'status') as a ""}"
371,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
372,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
373,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
374,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
375,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
376,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
377,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
378,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
379,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
380,Post-Link,"Made [quantity] link type post(s)",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p where p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && p.post_type = 'link') as a""}"
381,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b""}"
382,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
383,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,10,NULL,default,"{""sql"":"" select (case when ((a.a + b.b) >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b""}"
384,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,25,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
385,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
386,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
387,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
388,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,250,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 250) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
389,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,500,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 500) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
390,Get-Like-General,"Get [quantity] like(s) on a post",1,/img/badges/generic.png,1000,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id ) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as b ""}"
391,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,1,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 1) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b""}"
392,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,5,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 5) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b ""}"
393,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,10,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 10) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b ""}"
394,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,25,NULL,default,"{""sql"":"" select (case when ((a.a + b.b) >= 25) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b""}"
395,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,50,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 50) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b ""}"
396,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,75,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 75) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b ""}"
397,Get-Like-General-10sec,"Get [quantity] like(s) on a post within 10 seconds of Posting Time",1,/img/badges/generic.png,100,NULL,default,"{""sql"":""select (case when ((a.a + b.b) >= 100) then 1 else 0 end ) as flag from (select count(*) as a from posts p , likes l   where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && p.facebook_user_id = :facebook_user_id && p.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < p.created_time) as a, ( select count(*) as b from likes l , comments c where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && (l.created_time - interval 10 second) < c.created_time) as b ""}"
